Simple, Compound, No Dividend","No Re-calc, Re-calc, Re-calc Freq","Annual, Lump Sum, Monthly, Quarterly, Semi-Annually","Check, Retain, Transfer",Decimal Value in Dollars/Cents,Decimal Values in Dollars/Cents,Decimal Values in Cents,Yes/No,Yes/No,Yes/No,Yes/No,Yes/No,"Fixed (Yes)/
Variable(No)","Round Up (Yes)/
Round Down (No)","Split Tier (Yes)/
True Tier (No)",Decimal Percentage,Decimal Values in Dollars/Cents,Should always be Zero,Decimal Percentage,Decimal Values in Dollars/Cents,Decimal Percentage,Decimal Percentage,Decimal Values in Dollars/Cents,Decimal Percentage,Decimal Percentage,Decimal Values in Dollars/Cents,Decimal Percentage,Decimal Percentage,Decimal Values in Dollars/Cents,Decimal Percentage,Decimal Percentage,# of Days,# of Days,# of Days,Yes/No,"Annual, Monthly, Quarterly, Semi-Annually or blank. If left blank, when building a step rate certificate the user will be allowed to create a custom rate change schedule.",Decimal Percentage,"Increase (Yes)/
Decrease (No)",Yes/No,# of Days,Decimal Values in Dollars/Cents,Decimal Values in Dollars/Cents,NCUA 5300 Call Report Code ,,
OLD Share Type ,OLD Description,File,Primary,Programming Logic,Additional Comments,NEW Share Type,New Description,Group Type,IRA Type,Branch ID,Term,Tax Rate,Anniversary,Renewal Cd,Convert Type,GL Account,Expense GL,Accrual GL,Charge Off Loss GL,Fee Charge Off Loss GL,Status,Div Calc Freq,Div Calc Method,Div Re-Calc,Div Pay Freq,Div Pmt Method,Min Acct Bal,Div Min Bal,Div Share Amt,Member Inquiry,MM Account,Passbook,Def Comp,Fee Count,Fixed,Round Up,Split Tier or True Tier,Base Rate,Tier Bal 1:,Tier 1 Margin,Tier #1 Rate,Tier Bal 2,Tier 2 Margin,Tier #2 Rate,Tier Bal 3,Tier 3 Margin,Tier #3 Rate,Tier Bal 4,Tier 4 Margin,Tier #4 Rate,Tier Bal 5,Tier 5 Margin,Tier #5 Rate,Days Open to Avoid EWP,EWP From Principal,EWP From Dividends,Step Rate Certificates,Step Frequency,Step Margin,Step Increase/Decrease,Collect Shares,Days Negative,Amount Negative,Allowed Negative,Call Rpt Code,APY URL,Info URL
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220a,Overflow for sharetype 220,220a,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220b,Overflow for sharetype 220,220b,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220c,Overflow for sharetype 220,220c,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220d,Overflow for sharetype 220,220d,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220e,Overflow for sharetype 220,220e,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220f,Overflow for sharetype 220,220f,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220g,Overflow for sharetype 220,220g,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220h,Overflow for sharetype 220,220h,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220i,Overflow for sharetype 220,220i,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220j,Overflow for sharetype 220,220j,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220k,Overflow for sharetype 220,220k,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220l,Overflow for sharetype 220,220l,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220m,Overflow for sharetype 220,220m,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220n,Overflow for sharetype 220,220n,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220o,Overflow for sharetype 220,220o,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220p,Overflow for sharetype 220,220p,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220q,Overflow for sharetype 220,220q,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220r,Overflow for sharetype 220,220r,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220s,Overflow for sharetype 220,220s,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220t,Overflow for sharetype 220,220t,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220u,Overflow for sharetype 220,220u,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,Overflow for sharetype 220,220v,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220w,Overflow for sharetype 220,220w,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220x,Overflow for sharetype 220,220x,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220y,Overflow for sharetype 220,220y,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 220z,Overflow for sharetype 220,220z,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2200,Overflow for sharetype 220,2200,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2201,Overflow for sharetype 220,2201,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2202,Overflow for sharetype 220,2202,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2203,Overflow for sharetype 220,2203,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2204,Overflow for sharetype 220,2204,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2205,Overflow for sharetype 220,2205,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2206,Overflow for sharetype 220,2206,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2207,Overflow for sharetype 220,2207,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2208,Overflow for sharetype 220,2208,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2209,Overflow for sharetype 220,2209,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2210,Overflow for sharetype 220,2210,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2211,Overflow for sharetype 220,2211,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2212,Overflow for sharetype 220,2212,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2213,Overflow for sharetype 220,2213,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2214,Overflow for sharetype 220,2214,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
220,AutoPago,Savings_Account,,if column b = 220 then make sharetype 2215,Overflow for sharetype 220,2215,AutoPago,Reg Share,,Main Office,,,No,,,214160,500100,212010,540030,420250,Active,Monthly,No Dividend,No Recalc,Monthly,Retain,0,0.01,0.01,No,No,No,No,Yes,Fixed,Round Up,True Tier,0,0,0,0,,,,,,,,,,,,,0,,,No,,,Decrease,No,0,0,no,,,https://medicooponline.com
